Institution,CatalogNo,Sex,Age,Year,Month,Day,Long,Lat,Coordinate.Uncertainty.M,Coordinate.Precision.M,Genus,Species,Mass.g
KU,123299,Male,Unknown,2014,3,18,-59.97255,5.3762667,,,Picumnus,exilis,9.8
LACM,104942,Male,Unknown,1989,12,8,-119.1453857,34.8128052,4109,,Picoides,albolarvatus,55
LACM,100704,Male,Unknown,1983,1,2,-120.1333333,34.5666667,2400,,Sphyrapicus,nuchalis,52
LACM,104989,Male,Unknown,1989,10,22,-122.6160965,38.7523041,818,,Colaptes,auratus,152
LACM,104944,Male,Unknown,1988,11,28,-117.98,34.343,3187,,Picoides,villosus,64
LACM,113856,Male,Unknown,2005,5,13,-118.1300507,34.1444969,8055,,Melanerpes,formicivorus,87
LACM,104945,Male,Unknown,1988,11,29,-117.9175034,34.2999992,53965,,Picoides,villosus,66
LACM,110419,Male,Unknown,1998,4,9,-120.145721,34.706402,2359,,Melanerpes,lewis,110
LACM,104938,Male,Unknown,1988,1,29,-117.9175034,34.2999992,53965,,Picoides,albolarvatus,63
LACM,113831,Male,Unknown,2005,3,30,-118.2861667,33.718,103,,Colaptes,auratus,124
LACM,104934,Male,Unknown,1988,11,28,-118.5683155,34.6969551,2142,,Picoides,albolarvatus,63
LACM,102846,Male,Unknown,1985,11,1,-118.6,34.1,2500,,Colaptes,auratus,132.5
LACM,106140,Male,Unknown,1991,10,27,-122.6160965,38.7523041,818,,Melanerpes,formicivorus,89.5
LACM,101564,Male,Unknown,1984,9,5,-117.9666667,34.283333,2518,,Melanerpes,formicivorus,76
LACM,111460,Male,Unknown,2000,7,6,-118.432632,35.765888,3460,,Melanerpes,formicivorus,89
LACM,105899,Male,Unknown,1990,12,28,-122.6160965,38.7523041,818,,Picoides,nuttallii,37.5
LACM,105892,Male,Unknown,1990,11,21,-122.6160965,38.7523041,818,,Melanerpes,formicivorus,87
LACM,109434,Male,Unknown,1996,11,8,-118.6092567,36.1427269,2140,,Picoides,albolarvatus,60.8
LACM,101289,Male,Unknown,1984,1,10,-118.1549,33.9651,32186,,Colaptes,auratus,129
LACM,105897,Male,Unknown,1990,8,5,-122.6160965,38.7523041,818,,Melanerpes,formicivorus,81
LACM,100427,Male,Unknown,1982,10,25,-118.3921432,33.8901787,2326,,Colaptes,auratus,111
LACM,111973,Male,Unknown,2002,5,17,-118.3957214,37.3652992,4468,,Melanerpes,lewis,86.3
LACM,104997,Male,Unknown,1989,12,16,-122.6160965,38.7523041,818,,Sphyrapicus,ruber,49
LACM,105903,Male,Unknown,1990,12,16,-122.6160965,38.7523041,818,,Colaptes,auratus,150
LACM,104994,Male,Unknown,1989,10,29,-122.6160965,38.7523041,818,,Sphyrapicus,ruber,49.5
LACM,104993,Male,Unknown,1989,10,26,-122.6160965,38.7523041,818,,Sphyrapicus,ruber,47
LACM,105895,Male,Unknown,1990,5,31,-122.6160965,38.7523041,818,,Melanerpes,formicivorus,67
LACM,113985,Male,Unknown,1993,9,10,-122.0188751,36.9706497,5052,,Melanerpes,formicivorus,78.8
LACM,100430,Male,Unknown,1982,10,25,-118.3921432,33.8901787,2326,,Colaptes,auratus,116
LACM,104996,Male,Unknown,1989,12,7,-122.6160965,38.7523041,818,,Sphyrapicus,ruber,52.5
LACM,114533,Male,Unknown,2006,7,28,-118.3957214,37.3652992,4468,,Colaptes,auratus,95
LACM,110897,Male,Unknown,1998,3,25,-118.301651,34.0320587,13638,,Colaptes,auratus,128
LACM,104947,Male,Unknown,1990,2,23,-118.5038567,34.55167,15422,,Sphyrapicus,ruber,53
LACM,105618,Male,Unknown,1990,11,15,-118.5367546,34.2283382,2730,,Colaptes,auratus,134.6
LACM,102460,Male,Unknown,1984,6,12,-118.783333,34.0333333,2525,,Picoides,nuttallii,37
LACM,107889,Male,Unknown,1993,11,27,-122.6160965,38.7523041,818,,Melanerpes,formicivorus,84
LACM,113941,Male,Unknown,2004,11,29,-82.3248215,29.6516457,4051,,Sphyrapicus,varius,41.3
LACM,104950,Male,Unknown,1990,1,9,-117.9175034,34.2999992,53965,,Sphyrapicus,nuchalis x ruber,58.5
LACM,102897,Male,Unknown,1984,8,17,-116.566658,32.9918193,2188,,Melanerpes,formicivorus,80
LACM,104943,Male,Unknown,1989,12,8,-119.1453857,34.8128052,4109,,Picoides,albolarvatus,57
LACM,104937,Male,Unknown,1990,1,9,-117.9175034,34.2999992,53965,,Picoides,albolarvatus,62
LACM,107266,Male,Unknown,1993,2,17,-117.7467957,34.0641327,5911,,Picoides,nuttallii,37
LACM,111637,Male,Unknown,2000,10,17,-117.2198756,36.6258053,167374,,Colaptes,auratus,116.1
LACM,113677,Male,Unknown,2004,5,31,-118.301651,34.0320587,13638,,Picoides,nuttallii,33.77
LACM,110183,Male,Unknown,1996,11,7,-118.251442,34.1428413,2321,,Melanerpes,formicivorus,54
LACM,113939,Male,Unknown,2004,5,23,-81.3283539,27.2094498,1784,,Melanerpes,carolinus,65.1
LACM,99880,Male,Unknown,1982,4,4,-119.3124676,34.3527901,1518,,Melanerpes,formicivorus,75
LACM,92559,Male,Unknown,1981,3,9,-118.4984131,34.0085106,6799,,Colaptes,auratus,172.2
LACM,104940,Male,Unknown,1988,1,29,-117.9175034,34.2999992,53965,,Picoides,albolarvatus,60
LACM,102440,Male,Unknown,1984,10,27,-118,34.3166667,2530,,Melanerpes,lewis,98
LACM,104946,Male,Unknown,1990,2,23,-118.5038567,34.55167,15422,,Picoides,nuttallii,37
LACM,101220,Male,Unknown,1983,7,0,-116.53,32.8,2493,,Melanerpes,formicivorus,65
LACM,112038,Male,Unknown,2001,10,,-117.8135605,34.1103554,2185,,Colaptes,auratus,96
LACM,112591,Male,Unknown,2002,,,-118.1995163,36.8023262,4693,,Sphyrapicus,nuchalis,51.5
LACM,102458,Male,Unknown,1984,,,-118.783333,34.0333333,2525,,Colaptes,auratus,120
LACM,100283,Male,Unknown,0,,,-119.1793213,34.1867027,4670,,Melanerpes,formicivorus,56
LACM,84846,Male,Unknown,1976,6,3,24.6,5.58,,,Campethera,nivosa,37
LACM,75858,Male,Unknown,1970,5,22,31.58,1.75,,,Campethera,caroli,56.2
LACM,65216,Male,Unknown,1967,3,7,29.67,-1,,,Campethera,tullbergi,52
LACM,65209,Male,Unknown,1967,3,21,29.67,-1,,,Dendropicos,fuscescens,23
LACM,41174,Male,Unknown,1958,12,2,-89.78,14.95,,,Picoides,villosus,50
LACM,81776,Male,Unknown,1973,5,19,39.83,-3.48,,,Campethera,cailliautii,50
LACM,82473,Male,Unknown,1974,10,28,34.88,0.27,,,Campethera,nivosa,32
LACM,68949,Male,Unknown,1968,2,7,31.58,-0.95,,,Campethera,caroli,59
LACM,104803,Male,Unknown,1989,9,26,-71.45,-40.05,,,Colaptes,pitius,165
LACM,70358,Male,Unknown,1968,10,29,30.15,0.8,,,Campethera,caroli,57
LACM,66924,Male,Unknown,1967,7,6,30.15,0.8,,,Sasia,africana,8.5
LACM,75856,Male,Unknown,1970,5,11,31.58,1.75,,,Campethera,caroli,57.5
LACM,71468,Male,Unknown,1969,5,11,29.67,-1,,,Campethera,tullbergi,54
LACM,71476,Male,Unknown,1969,5,12,29.67,-1,,,Dendropicos,fuscescens,27
LACM,72797,Male,Unknown,1969,11,4,30.08,-0.42,,,Campethera,tullbergi,55
LACM,70353,Male,Unknown,1968,11,20,30.15,0.8,,,Dendropicos,goertae,51
LACM,75318,Male,Unknown,1969,10,7,35.63,1.73,,,Dendropicos,namaquus,77
LACM,68957,Male,Unknown,1968,2,17,31.58,-0.95,,,Campethera,nivosa,30
LACM,66936,Male,Unknown,1967,6,29,30.07,0.82,,,Campethera,caroli,55
LACM,71475,Male,Unknown,1969,5,11,29.67,-1,,,Dendropicos,fuscescens,26
LACM,104677,Male,Unknown,1989,9,13,-59.83,-31.92,,,Melanerpes,cactorum,50
LACM,83931,Male,Unknown,1973,3,7,40.72,-1.85,,,Campethera,cailliautii,42
LACM,84855,Male,Unknown,1976,6,11,24.6,5.58,,,Campethera,caroli,60
LACM,71477,Male,Unknown,1969,5,12,29.67,-1,,,Dendropicos,fuscescens,21.5
LACM,72802,Male,Unknown,1969,11,22,30.08,-0.42,,,Campethera,nivosa,35
LACM,41186,Male,Unknown,1959,1,26,-89.67,15.4,,,Celeus,castaneus,104
LACM,68624,Male,Unknown,1968,2,4,39.83,-3.48,,,Campethera,abingoni,57
LACM,41158,Male,Unknown,1959,2,8,-89.67,15.4,,,Melanerpes,aurifrons,82
LACM,41185,Male,Unknown,1959,2,15,-89.58,15.33,,,Celeus,castaneus,97
LACM,68946,Male,Unknown,1968,1,28,31.58,-0.95,,,Campethera,caroli,58
LACM,57192,Male,Unknown,1963,5,5,31.58,1.75,,,Campethera,nivosa,33
LACM,72807,Male,Unknown,1969,10,30,30.08,-0.42,,,Dendropicos,elliotii,38
LACM,68010,Male,Unknown,1967,11,27,30.88,1.25,,,Campethera,nivosa,31
LACM,41154,Male,Unknown,1959,2,8,-89.67,15.4,,,Campephilus,guatemalensis,256
LACM,71491,Male,Unknown,1969,6,11,29.67,-1,,,Dendropicos,elliotii,35
LACM,84427,Male,Unknown,1969,11,4,30.08,-0.42,,,Dendropicos,elliotii,34.5
LACM,68953,Male,Unknown,1968,1,28,31.58,-0.95,,,Campethera,nivosa,36
LACM,75314,Male,Unknown,1969,9,29,35.63,1.73,,,Campethera,nubica,55
LACM,75853,Male,Unknown,1970,4,22,31.58,1.75,,,Campethera,caroli,55
LACM,66917,Male,Unknown,1967,6,17,30.15,0.8,,,Sasia,africana,8
LACM,41180,Male,Unknown,1958,12,9,-89.78,14.95,,,Colaptes,auratus,138
LACM,74200,Male,Unknown,1969,11,15,37.62,-1.8,,,Campethera,nubica,75
LACM,84857,Male,Unknown,1976,6,5,24.6,5.58,,,Dendropicos,xantholophus,58
LACM,29884,Male,Unknown,1957,12,15,-55.17,5.83,,,Picumnus,minutissimus,14.5
LACM,70357,Male,Unknown,1968,11,22,30.07,0.82,,,Campethera,caroli,57
LACM,75852,Male,Unknown,1970,4,18,31.58,1.75,,,Campethera,caroli,58
LACM,84848,Male,Unknown,1976,6,9,24.6,5.58,,,Campethera,nivosa,38
LACM,93061,Male,Unknown,1981,5,4,-58.62,-29.33,,,Colaptes,campestris,171
LACM,82472,Male,Unknown,1974,11,3,34.88,0.27,,,Campethera,caroli,54
LACM,70360,Male,Unknown,1968,12,8,30.15,0.8,,,Campethera,caroli,59.5
LACM,66940,Male,Unknown,1967,7,1,30.07,0.82,,,Campethera,caroli,51
LACM,41179,Male,Unknown,1958,8,29,-89.78,14.95,,,Colaptes,auratus,148
LACM,65204,Male,Unknown,1967,4,4,29.7,-0.93,,,Campethera,caroli,58
LACM,66942,Male,Unknown,1967,7,3,30.15,0.8,,,Campethera,nivosa,31
LACM,74640,Male,Unknown,1969,1,31,85.32,27.72,,,Dendrocopos,hyperythrus,50
LACM,71469,Male,Unknown,1969,6,6,29.67,-1,,,Campethera,tullbergi,54
LACM,68947,Male,Unknown,1968,1,31,31.58,-0.95,,,Campethera,caroli,58
LACM,84849,Male,Unknown,1976,6,10,24.6,5.58,,,Campethera,nivosa,38
LACM,70351,Male,Unknown,1968,11,3,30.15,0.8,,,Dendropicos,poecilolaemus,25
LACM,41157,Male,Unknown,1958,10,4,-89.67,15.4,,,Melanerpes,aurifrons,84
LACM,66941,Male,Unknown,1967,7,1,30.07,0.82,,,Campethera,caroli,44.5
LACM,65203,Male,Unknown,1967,3,19,29.67,-1,,,Dendropicos,griseocephalus,57
