Institution,CatalogNo,Sex,Age,Year,Month,Day,Long,Lat,Genus,Species,Mass.g,bcpic,bio10,bio11,bio12,bio16,bio17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5
MCZ,282805,Male,Unknown,1933,9,9,-124.0333023,52.4000015,Picoides,villosus,86.2,10,120,-115,380,123,52,2.2609648091955,-1.1139342892851,-0.253961393993299,0.0199578677323967,-0.0686917039132014
MCZ,282806,Male,Unknown,1933,9,8,-124.0333023,52.4000015,Picoides,villosus,75.87,10,120,-115,380,123,52,2.2609648091955,-1.1139342892851,-0.253961393993299,0.0199578677323967,-0.0686917039132014
MCZ,282808,Male,Unknown,1933,9,26,-124.0333023,52.4000015,Picoides,villosus,93.48,10,120,-115,380,123,52,2.2609648091955,-1.1139342892851,-0.253961393993299,0.0199578677323967,-0.0686917039132014
MCZ,282810,Male,Unknown,1934,4,21,-121.2945557,51.6409265,Picoides,villosus,83,10,145,-67,429,146,63,1.70667975600162,-0.559199104095674,-0.0922371886868331,0.155488000524762,-0.0442556646152933
MCZ,282811,Male,Unknown,1934,5,3,-121.2945557,51.6409265,Picoides,villosus,89.7,10,145,-67,429,146,63,1.70667975600162,-0.559199104095674,-0.0922371886868331,0.155488000524762,-0.0442556646152933
MCZ,282809,Male,Unknown,1933,10,4,-124.0333023,52.4000015,Picoides,villosus,84.27,10,120,-115,380,123,52,2.2609648091955,-1.1139342892851,-0.253961393993299,0.0199578677323967,-0.0686917039132014
MCZ,282826,Male,Unknown,1937,9,10,-114.6025085,49.5047013,Picoides,villosus,70.5,10,92,-98,732,220,158,1.3537794852665,-2.23980238926364,0.074372832806721,0.576845138882028,0.0246477594471532
UBCBBM,B010130,Male,Unknown,1960,5,17,-119.336111,49.038611,Picoides,villosus,74.7,10,151,-55,336,99,70,1.7620475456194,-0.356724278541466,0.0829207979077187,0.327853360679313,-0.0190948945169443
MVZ,174142,Unknown,Unknown,1966,6,19,-115.9594,48.2479,Picoides,villosus,67.4,10,130,-58,926,365,128,0.543620597340847,-1.47403242225893,-0.166304178142146,0.11822062593041,0.0447447414999548
DMNS,45360,Unknown,Unknown,2009,6,17,-110.43045,46.7413833333,Picoides,villosus,68,10,129,-64,549,221,85,1.42520499929955,-1.01702515023137,-0.230586571927506,0.270308907002571,0.0423868809383823
DMNS,45371,Unknown,Unknown,2009,6,17,-111.0448666667,46.9036666667,Picoides,villosus,71,10,138,-58,483,199,70,1.50991679227699,-0.719596969269566,-0.234050338786685,0.228879505099869,0.0295114430368591
DMNS,45376,Unknown,Unknown,2009,6,18,-111.0448666667,46.9036666667,Picoides,villosus,76,10,138,-58,483,199,70,1.50991679227699,-0.719596969269566,-0.234050338786685,0.228879505099869,0.0295114430368591
DMNS,45452,Unknown,Unknown,2009,6,27,-111.8733333333,46.7915333333,Picoides,villosus,68,10,170,-43,346,149,45,1.57249682236225,0.0927158880013865,-0.0472782305318401,0.0609242576461554,0.0193038685245799
CAS,45125,Male,Adult,1891,12,30,-96.05321,44.92806,Picoides,pubescens,28,11,212,-93,605,247,53,1.09521412571981,0.245964393109029,0.436803155122683,-0.98792789684923,0.0015332621565812
UMMZ,210594,Male,Unknown,1966,5,24,-104.0333333,50.75,Picoides,pubescens,29,11,169,-151,414,187,52,1.98499085144442,-0.598823802041247,0.27689268275092,-0.874632146599749,0.0919874357925587
UMMZ,107165,Female,Unknown,1938,7,21,-83.7738418,45.9374225,Picoides,pubescens,28.1,12,174,-79,783,251,137,0.719687556775366,-0.790942876402236,0.66053930084219,-0.237214557642171,0.015976911327417
UMMZ,240962,Female,Unknown,2005,12,8,-86.965319,46.014536,Picoides,pubescens,28.8,12,173,-78,802,264,125,0.726314000415613,-0.75930878146878,0.521537377390866,-0.29298022301998,-0.0153556200911811
UMMZ,107163,Male,Unknown,1938,8,8,-83.6215433,45.9522238,Picoides,pubescens,24.8,12,174,-80,798,251,143,0.685203374228929,-0.834074504214499,0.712400567963592,-0.227809492123577,0.0160481111167865
UMMZ,109655,Male,Unknown,1941,1,31,-87.878952,46.8653554,Picoides,pubescens,26.9,12,167,-94,799,249,145,0.79848765836087,-1.02844434097148,0.702331766824207,-0.262682495760046,0.0173971557955399
UMMZ,107164,Male,Unknown,1938,7,21,-83.7738418,45.9374225,Picoides,pubescens,29.5,12,174,-79,783,251,137,0.719687556775366,-0.790942876402236,0.66053930084219,-0.237214557642171,0.015976911327417
UMMZ,101297,Female,Adult,1938,7,28,-83.7391662,45.9914917,Picoides,villosus,70.5,12,173,-82,797,252,141,0.709523104368455,-0.850637529978041,0.689722610087347,-0.243234958668813,0.0136656050285659
UMMZ,73184,Female,Adult,1934,2,3,-84.5401382,45.1778018,Picoides,villosus,64,12,178,-74,796,262,134,0.645467275964921,-0.700231033071496,0.642078931031176,-0.269166243199217,0.0173419248213244
UMMZ,96698,Female,Adult,1937,7,20,-85.499382,45.6742827,Picoides,villosus,67.7,12,177,-59,775,254,130,0.624825048112129,-0.599144183226503,0.565341140799164,-0.131156313196485,0.00511719161162603
UMMZ,96699,Female,Adult,1937,7,20,-85.499382,45.6742827,Picoides,villosus,61.5,12,177,-59,775,254,130,0.624825048112129,-0.599144183226503,0.565341140799164,-0.131156313196485,0.00511719161162603
UMMZ,96700,Female,Adult,1937,6,29,-85.5155182,45.6742827,Picoides,villosus,65,12,176,-60,782,255,131,0.623366277501933,-0.629464518142974,0.563694954790176,-0.129712614055099,0.00149727962841036
UMMZ,101295,Female,Adult,1938,7,2,-83.7609672,46.0547093,Picoides,villosus,68.2,12,173,-83,800,254,142,0.703608958329487,-0.863929422737751,0.697603029229287,-0.251639463746772,0.01827077296093
UMMZ,240411,Female,Adult,1967,7,8,-88.7726212,46.181019,Picoides,villosus,66,12,170,-103,808,289,100,0.927736146933306,-0.83502130285368,0.316921891124069,-0.606652550451778,-0.0319386379262352
UMMZ,74505,Female,Adult,1934,7,28,-84.3015289,44.7111221,Picoides,villosus,61.7,12,181,-75,748,259,119,0.748178864981069,-0.55675257378305,0.562310580299752,-0.343005047855594,0.0267564893458217
UMMZ,104668,Female,Adult,1939,6,22,-85.8666667,45.4333333,Picoides,villosus,63,12,180,-60,801,258,140,0.535896087859537,-0.623580709319384,0.675000103680686,-0.146257288878414,0.0154434742969021
UMMZ,110407,Female,Unknown,1940,6,12,-86.1218261,45.0237958,Picoides,villosus,75,12,185,-54,826,261,150,0.400008467062438,-0.577803229776435,0.78540153693572,-0.121827441347718,0.0229895151623757
UMMZ,111185,Female,Unknown,1942,6,2,-85.5394222,46.3717274,Picoides,villosus,68.5,12,169,-75,796,256,139,0.697829057450281,-0.868023032291679,0.600627568110143,-0.158713387222494,0.0127966747262531
UMMZ,112869,Female,Unknown,1943,11,16,-84.7693159,44.0192184,Picoides,villosus,65.4,12,187,-66,780,257,122,0.623476978976527,-0.443969329014562,0.622695757491476,-0.32716386095977,-0.00942256298761614
UMMZ,127076,Female,Unknown,1944,9,5,-84.657744,45.468596,Picoides,villosus,61.6,12,181,-66,779,251,133,0.62731552838205,-0.588990197562748,0.6607866092679,-0.214387480522228,0.00772852811096919
UMMZ,127077,Female,Unknown,1944,9,5,-84.657744,45.468596,Picoides,villosus,66.7,12,181,-66,779,251,133,0.62731552838205,-0.588990197562748,0.6607866092679,-0.214387480522228,0.00772852811096919
UMMZ,153565,Female,Unknown,1954,2,6,-84.194697,46.420551,Picoides,villosus,68.9,12,164,-94,872,271,159,0.641932382951904,-1.1978754679143,0.741784737034742,-0.23872278822035,0.0196599014225117
UMMZ,227392,Female,Unknown,1985,5,20,-84.1291809,44.6618158,Picoides,villosus,67,12,181,-73,728,253,116,0.781806857817398,-0.516724096917663,0.543172182753525,-0.321569726337042,0.0274318854194606
UMMZ,227395,Female,Unknown,1985,10,22,-84.6740341,44.3766313,Picoides,villosus,70,12,183,-71,754,255,117,0.725402661729596,-0.494038280021188,0.560223681859478,-0.334626805684218,0.00269160982106408
UMMZ,91344,Female,Unknown,1937,4,28,-84.6975479,45.5808106,Picoides,villosus,69.4,12,179,-68,789,253,136,0.623967573972888,-0.652658635007638,0.666353673939156,-0.205917798224251,0.00874341247286137
UMMZ,111184,Female,Unknown,1942,6,2,-85.5394222,46.3717274,Picoides,villosus,68.5,12,169,-75,796,256,139,0.697829057450281,-0.868023032291679,0.600627568110143,-0.158713387222494,0.0127966747262531
UMMZ,127079,Female,Unknown,1937,10,31,-84.7131501,44.2349355,Picoides,villosus,56.7,12,185,-69,758,254,118,0.696273671182903,-0.458238859596368,0.584918175816402,-0.334402036450367,-0.00123280038242662
UMMZ,136281,Female,Unknown,1955,1,29,-84.1504669,46.3412394,Picoides,villosus,74.4,12,166,-92,850,268,153,0.671592398152161,-1.11237991954851,0.714119764877308,-0.252741891417828,0.0221354972243852
UMMZ,227393,Female,Unknown,1985,10,22,-84.6740341,44.3766313,Picoides,villosus,62,12,183,-71,754,255,117,0.725402661729596,-0.494038280021188,0.560223681859478,-0.334626805684218,0.00269160982106408
UMMZ,110409,Female,Unknown,1940,7,3,-85.9965,45.0939,Picoides,villosus,70,12,184,-55,825,261,150,0.412531988913819,-0.598380265970339,0.777984745724558,-0.119643101841178,0.02402199198726
UMMZ,151008,Unknown,Unknown,1953,2,2,-84.151296,46.367212,Picoides,villosus,74.4,12,166,-92,850,268,153,0.671592398152161,-1.11237991954851,0.714119764877308,-0.252741891417828,0.0221354972243852
UMMZ,73183,Male,Adult,1934,2,5,-84.4073581,45.199881,Picoides,villosus,74,12,178,-75,780,260,131,0.683057612657618,-0.681080364329915,0.625369394012088,-0.279888902479461,0.0239301809727497
UMMZ,96305,Male,Adult,1938,8,31,-85.436554,46.6732343,Picoides,villosus,78.4,12,162,-78,823,259,141,0.716753343517547,-1.01978606479739,0.543557610830046,-0.120678502834529,-0.0115510196961152
UMMZ,104667,Male,Adult,1939,6,24,-85.8666667,45.4333333,Picoides,villosus,67,12,180,-60,801,258,140,0.535896087859537,-0.623580709319384,0.675000103680686,-0.146257288878414,0.0154434742969021
UMMZ,73185,Male,Adult,1934,2,6,-84.4,45.1666667,Picoides,villosus,85,12,178,-75,780,260,131,0.683057612657618,-0.681080364329915,0.625369394012088,-0.279888902479461,0.0239301809727497
UMMZ,73186,Male,Adult,1934,2,6,-84.4,45.1666667,Picoides,villosus,74,12,178,-75,780,260,131,0.683057612657618,-0.681080364329915,0.625369394012088,-0.279888902479461,0.0239301809727497
CAS,45041,Male,Adult,1897,1,26,-93.71025,46.53305,Picoides,villosus,57,12,186,-123,717,308,60,1.15358935968188,-0.457039076230726,0.19610870187395,-1.0808291993256,0.0244078905985323
UMMZ,109654,Male,Unknown,1941,2,7,-87.878952,46.8653554,Picoides,villosus,78.9,12,167,-94,799,249,145,0.79848765836087,-1.02844434097148,0.702331766824207,-0.262682495760046,0.0173971557955399
UMMZ,110406,Male,Unknown,1940,7,8,-86.1218261,45.0237958,Picoides,villosus,75,12,185,-54,826,261,150,0.400008467062438,-0.577803229776435,0.78540153693572,-0.121827441347718,0.0229895151623757
UMMZ,110683,Male,Unknown,1941,10,19,-84.7542297,44.2568047,Picoides,villosus,70.6,12,183,-70,756,255,117,0.718118813474153,-0.489669870876614,0.55676450030073,-0.327192731894579,-0.00028865904043264
UMMZ,152308,Male,Unknown,1957,2,2,-85.5628967,46.5417424,Picoides,villosus,76.8,12,164,-78,810,259,139,0.725293980793843,-0.971768503598638,0.549794003890966,-0.14336192841152,0.000135368739957786
UMMZ,238712,Male,Unknown,2002,5,17,-87.4154663,46.2995086,Picoides,villosus,65,12,167,-93,830,263,139,0.759846440933129,-1.01804266613441,0.621374498344337,-0.31105101715182,-0.0073404057785795
UMMZ,96697,Male,Unknown,1937,6,20,-85.499382,45.6742827,Picoides,villosus,78.1,12,177,-59,775,254,130,0.624825048112129,-0.599144183226503,0.565341140799164,-0.131156313196485,0.00511719161162603
UMMZ,131028,Male,Unknown,1940,11,9,-86.3550282,46.3536222,Picoides,villosus,78.3,12,167,-78,833,266,146,0.640371267654936,-0.976275021072519,0.626295086352069,-0.165215383941748,0.0117807932238772
UMMZ,136280,Male,Unknown,1955,1,27,-84.194697,46.420551,Picoides,villosus,76,12,164,-94,872,271,159,0.641932382951904,-1.1978754679143,0.741784737034742,-0.23872278822035,0.0196599014225117
UMMZ,158243,Male,Unknown,1963,3,2,-84.1504669,46.3412394,Picoides,villosus,77.8,12,166,-92,850,268,153,0.671592398152161,-1.11237991954851,0.714119764877308,-0.252741891417828,0.0221354972243852
UMMZ,227394,Male,Unknown,1985,10,22,-84.6740341,44.3766313,Picoides,villosus,72,12,183,-71,754,255,117,0.725402661729596,-0.494038280021188,0.560223681859478,-0.334626805684218,0.00269160982106408
UMMZ,239375,Male,Unknown,2005,1,21,-85.70829,46.27567,Picoides,villosus,84.5,12,171,-75,798,257,139,0.681443792286917,-0.838302457987345,0.62021839622588,-0.181023467018042,0.0140168336712629
UMMZ,91345,Male,Unknown,1937,4,28,-84.6975479,45.5808106,Picoides,villosus,72.5,12,179,-68,789,253,136,0.623967573972888,-0.652658635007638,0.666353673939156,-0.205917798224251,0.00874341247286137
UMMZ,95992,Male,Unknown,1938,4,14,-87.4085999,46.4924513,Picoides,villosus,77.6,12,167,-91,813,256,141,0.771423166405143,-1.00401997072693,0.645563366705821,-0.269598662577003,0.00275206403718858
UMMZ,99062,Male,Unknown,1938,11,18,-88.2442474,46.5494166,Picoides,villosus,77.1,12,163,-106,833,277,127,0.873481137152581,-1.10140064223999,0.49543225969232,-0.447142773384967,-0.0118627693794065
UMMZ,110408,Male,Unknown,1940,7,2,-85.9965,45.0939,Picoides,villosus,76,12,184,-55,825,261,150,0.412531988913819,-0.598380265970339,0.777984745724558,-0.119643101841178,0.02402199198726
UMMZ,110410,Male,Unknown,1940,6,16,-85.9965,45.0939,Picoides,villosus,76,12,184,-55,825,261,150,0.412531988913819,-0.598380265970339,0.777984745724558,-0.119643101841178,0.02402199198726
CUMV,55468,Female,Adult,2013,4,24,-73.65222,43.19611,Picoides,pubescens,29.4,13,202,-52,985,276,202,-0.120442388020514,-0.652167917036579,1.35454009486657,-0.156279196147465,0.0299880178830528
CUMV,40751,Female,Unknown,1860,1,1,-76.46632,42.44127,Picoides,pubescens,24,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,50505,Female,Unknown,2003,9,26,-76.51583,42.57306,Picoides,pubescens,28.2000007629,13,197,-36,898,267,158,0.11362257286489,-0.373202519457738,0.905062732645709,-0.0999640180260392,-0.0289184081053774
CUMV,52372,Female,Unknown,2007,6,25,-76.5095,42.4381,Picoides,pubescens,25.8,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,54736,Female,Unknown,2011,6,10,-76.451,42.4799,Picoides,pubescens,27.7,13,190,-41,929,275,167,0.0992801506615714,-0.576417845140448,0.904266180061366,-0.0595869014812045,-0.0233630761639792
CUMV,6570,Female,Unknown,1939,2,20,-76.5095,42.4381,Picoides,pubescens,27.2000007629,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,24001,Female,Unknown,1952,12,10,-76.46632,42.44127,Picoides,pubescens,24,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,52374,Female,Unknown,2007,5,25,-76.5095,42.4381,Picoides,pubescens,28.2,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,8732,Female,Unknown,1940,11,2,-76.46632,42.44127,Picoides,pubescens,34.0999984741,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,8988,Female,Unknown,1940,11,23,-76.5095,42.4381,Picoides,pubescens,25.8999996185,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,44387,Female,Unknown,2007,8,28,-76.65966,42.54401,Picoides,pubescens,25.1,13,200,-34,869,263,149,0.158620504284317,-0.252685371608933,0.865480040224777,-0.131588208802075,-0.0286782941092824
CUMV,54538,Female,Unknown,2008,7,2,-77.669368,43.287013,Picoides,pubescens,24.4,13,204,-35,794,223,157,0.26018241649758,-0.170364060666732,1.05549969962219,-0.0598712298762305,-0.00216414247235217
CUMV,6572,Male,Adult,1934,3,12,-76.5095,42.4381,Picoides,pubescens,29,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,40753,Male,Adult,1949,7,1,-76.5095,42.4381,Picoides,pubescens,24.5,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,10083,Male,Unknown,1941,1,11,-76.46632,42.44127,Picoides,pubescens,23.5,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,44510,Male,Unknown,2010,6,9,-76.451,42.4799,Picoides,pubescens,24.4,13,190,-41,929,275,167,0.0992801506615714,-0.576417845140448,0.904266180061366,-0.0595869014812045,-0.0233630761639792
CUMV,50398,Male,Unknown,2003,9,26,-76.4646,42.5052,Picoides,pubescens,29.2000007629,13,192,-41,925,274,164,0.105555412634144,-0.527197044266252,0.902760575536293,-0.088435237944527,-0.0287666019372495
CUMV,52243,Male,Unknown,1995,6,21,-76.5095,42.4381,Picoides,pubescens,19,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,56008,Male,Unknown,2011,4,11,-76.591056,42.450492,Picoides,pubescens,25.5,13,186,-46,927,276,165,0.159258956029911,-0.655716692314774,0.859105920035891,-0.0692717673011134,-0.0252060697795991
CUMV,6569,Male,Unknown,1939,2,20,-76.5095,42.4381,Picoides,pubescens,26.3999996185,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,27121,Male,Unknown,1956,1,18,-76.5095,42.4381,Picoides,pubescens,24.7999992371,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,51654,Male,Unknown,2005,10,10,-76.450248,42.473805,Picoides,pubescens,26.3999996185,13,190,-41,929,275,167,0.0992801506615714,-0.576417845140448,0.904266180061366,-0.0595869014812045,-0.0233630761639792
CUMV,6565,Male,Unknown,1934,1,12,-76.5095,42.4381,Picoides,pubescens,28,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,6574,Male,Unknown,1882,4,15,-76.5095,42.4381,Picoides,pubescens,12,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,6575,Male,Unknown,1939,4,12,-76.5095,42.4381,Picoides,pubescens,26.8999996185,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,8718,Male,Unknown,1940,11,2,-76.46632,42.44127,Picoides,pubescens,27,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,8989,Male,Unknown,1940,11,23,-76.5095,42.4381,Picoides,pubescens,25.2000007629,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,44306,Male,Unknown,2005,9,15,-76.6966279,42.7443544,Picoides,pubescens,25.5,13,202,-35,867,261,147,0.166186177343072,-0.214192344671371,0.877062600277308,-0.164089588602398,-0.0355189255768302
CUMV,54540,Male,Unknown,1860,1,1,-76.538175,42.540704,Picoides,pubescens,26.3,13,200,-34,880,263,155,0.122586944458425,-0.288434451789403,0.914577911334661,-0.112311816110964,-0.0239136091752531
CUMV,6590,Male,Unknown,1939,11,11,-76.439261,42.45476,Picoides,pubescens,27,13,189,-42,931,275,169,0.100429649346098,-0.608576337118151,0.91329265539208,-0.0507062918128637,-0.0198897316937344
CUMV,54728,Unknown,Unknown,2011,3,1,-76.496727,42.440786,Picoides,pubescens,25.6,13,196,-37,897,267,161,0.113385913197981,-0.408891135461925,0.922832680407784,-0.0859073332396398,-0.018469314307835
CUMV,54618,Unknown,Unknown,2006,7,NA,-76.536336,42.90421,Picoides,pubescens,25.5,13,199,-40,950,272,176,-0.0139533571043093,-0.48351074918124,1.07609575230891,-0.110130107793885,-0.0236954504343881
CUMV,6420,Female,Unknown,1934,12,15,-76.5095,42.4381,Picoides,villosus,67.5999984741,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
CUMV,6423,Female,Unknown,1934,2,17,-76.5095,42.4381,Picoides,villosus,65,13,200,-33,874,261,156,0.122861538306527,-0.283709876326271,0.923836544281827,-0.0947737874883274,-0.0184041554561004
